id,created_at,text,media_url
851415426902900738,2017-04-10 12:43:50,b'\xe9\x80\x99\xe6\xac\xa1\xe9\xbe\x8d\xe4\xb9\x8b\xe9\x9a\x8a\xe6\x9c\x89\xe4\xb8\x80\xe6\x89\xb9\xe5\xad\xb8\xe9\x9c\xb8\xe5\x92\x8cAI \xef\xbc\x8c\xe7\x9f\xa5\xe5\xb7\xb1\xe7\x9f\xa5\xe5\xbd\xbc\xef\xbc\x8c\xe7\xb5\xa6\xe4\xba\x86\xe4\xba\xba\xe9\xa1\x9e\xe6\x9c\x80\xe5\xbe\x8c\xe4\xb8\x80\xe6\xac\xa1\xe6\xa9\x9f\xe6\x9c\x83\xe3\x80\x82\xe4\xb8\x8d\xe9\x81\x8e\xe7\x8f\xbe\xe5\x9c\xa8\xe7\xb5\x90\xe5\xb1\x80\xe5\x87\xba\xe4\xbe\x86\xe4\xba\x86\xef\xbc\x8c\xe5\xa4\xa7\xe5\xae\xb6\xe6\x87\x89\xe8\xa9\xb2\xe8\xbd\x89\xe7\xa7\xbb\xe6\xb3\xa8\xe6\x84\x8f\xef\xbc\x8c\xe9\x97\x9c\xe6\xb3\xa8AI\xe5\x95\x86\xe6\xa5\xad\xe7\x9a\x84\xe6\x9c\xac\xe8\xb3\xaa\xe5\x92\x8c\xe5\x83\xb9\xe5\x80\xbc\xe7\x9a\x84\xe7\x94\xa2\xe7\x94\x9f\xe3\x80\x82 https://t.co/L5WAts6tZZ',http://pbs.twimg.com/media/C9DVzdPUIAE3rlw.jpg
851070492953812994,2017-04-09 13:53:12,b'\xe8\xa7\x80\xe6\x88\xb0\xe9\xa0\x86\xe4\xbe\xbf\xe6\x89\x93\xe4\xba\x86\xe5\x8d\x81\xe6\x89\x8b\xef\xbc\x8c\xe6\x9e\x9c\xe7\x84\xb6\xe5\x8e\xb2\xe5\xae\xb3\xef\xbc\x8c\xe9\xab\x98\xe6\xb7\xb1\xe4\xb8\x8d\xe5\x8f\xaf\xe6\xb8\xac\xe3\x80\x82https://t.co/9LaWKQbjzo https://t.co/q09Mkf0qJb',http://pbs.twimg.com/media/C8-cF85U0AIbjVz.jpg
850900860490072064,2017-04-09 02:39:08,b'\xe5\x9c\x8b\xe8\xb2\xbf\xe9\x80\xa3\xe7\xb7\x9a\xe7\x9a\x84\xe6\xb4\xbb\xe5\x8b\x95\xe5\xbe\x88\xe8\xb4\x8a\xef\xbc\x8c\xe9\x82\x84\xe7\xa2\xb0\xe5\x88\xb0\xe5\xa5\xbd\xe5\xa4\x9a\xe8\x80\x81\xe6\x9c\x8b\xe5\x8f\x8b\xe3\x80\x82 https://t.co/KwyDefkLb7',http://pbs.twimg.com/media/C88B0PXUAAACgBk.jpg
850351379528810496,2017-04-07 14:15:42,b'\xe5\xbe\x88\xe5\xa4\x9a\xe7\xb6\xb2\xe5\x8f\x8b\xe5\x95\x8f\xe9\x80\x99\xe5\xb9\xbe\xe5\xa4\xa9\xe5\x9c\xa8\xe7\x9b\xb4\xe6\x92\xad\xe4\xb8\x8a\xe7\x9c\x8b\xe5\x88\xb0\xe7\x9a\x84\xe6\x9d\x8e\xe9\x96\x8b\xe5\xbe\xa9\xe6\x98\xaf\xe6\x9c\xac\xe4\xba\xba\xe9\x82\x84\xe6\x98\xaf\xe4\xba\xba\xe5\xb7\xa5\xe6\x99\xba\xe8\x83\xbd\xef\xbc\x8c\xe4\xbd\xa0\xe5\x80\x91\xe7\x8c\x9c\xe5\x91\xa2\xef\xbc\x9f\xf0\x9f\x98\x9c https://t.co/0vsP9kGqrA',http://pbs.twimg.com/media/C80ODzDUIAAtD7K.jpg
849606481141825536,2017-04-05 12:55:44,b'\xe5\xbf\xab\xe8\xa6\x81\xe5\x90\xaf\xe5\x8a\xa8\xe5\x95\xa6\xef\xbc\x81\xe4\xbc\x9a\xe6\x89\x93\xe5\xbe\xb7\xe6\x89\x91\xe7\x9a\x84\xe6\x9d\xa5\xe5\xad\xa6AI; \xe6\x87\x82AI\xe7\x9a\x84\xe6\x9d\xa5\xe5\xad\xa6\xe5\xbe\xb7\xe6\x89\x91\xef\xbc\x8c\xe9\x83\xbd\xe4\xb8\x8d\xe6\x87\x82\xe5\xbe\x97\xe4\xb8\x80\xe8\xb5\xb7\xe5\xad\xa6\xef\xbc\x8c\xe6\x9c\x80\xe5\xa5\xbd\xe7\x8e\xa9\xe7\x9a\x84\xe6\xb8\xb8\xe6\x88\x8f+\xe6\x9c\x80\xe9\xa2\xa0\xe8\xa6\x86\xe4\xb8\x96\xe7\x95\x8c\xe7\x9a\x84\xe6\x8a\x80\xe6\x9c\xaf\xe3\x80\x82https://t.co/AMCdIxf7uu https://t.co/mBT7FVnhhA',http://pbs.twimg.com/media/C8pok5CVYAEylkD.jpg
849506500166995972,2017-04-05 06:18:27,b'#\xe5\xbe\xb7\xe6\x92\xb2\xe4\xba\xba\xe6\xa9\x9f# \xe5\xbe\xb7\xe5\xb7\x9e\xe6\x92\xb2\xe5\x85\x8b\xe7\xb5\x82\xe6\xa5\xb5\xe4\xba\xba\xe6\xa9\x9f\xe5\xb0\x8d\xe6\xb1\xba\xef\xbc\x8c\xe4\xbb\x8a\xe5\xa4\xa9\xe5\xae\xa3\xe4\xbd\x88\xe3\x80\x82\xe6\x98\x8e\xe5\xa4\xa9\xe9\x96\x8b\xe5\xa7\x8b\xef\xbc\x81\xe8\xab\x8b\xe5\xa4\xa7\xe5\xae\xb6\xe9\x97\x9c\xe6\xb3\xa8\xe7\x9b\xb4\xe6\x92\xad\xef\xbc\x81 https://t.co/OcLtxInLpx',http://pbs.twimg.com/media/C8oNpeyWsAEJS5S.jpg
846567862315565056,2017-03-28 03:41:21,b'YC \xe5\x89\xb5\xe5\xa7\x8b\xe4\xba\xba\xef\xbc\x9a\xe3\x80\x8c\xe4\xba\xba\xe5\xb7\xa5\xe6\x99\xba\xe8\x83\xbd\xe5\x8f\xaf\xe8\x83\xbd\xe6\x94\xb9\xe8\xae\x8a\xe5\x9c\x8b\xe5\xae\xb6\xe5\xaf\xa6\xe5\x8a\x9b\xe3\x80\x82\xe9\x81\x8e\xe5\x8e\xbb\xef\xbc\x8c\xe5\x9c\x8b\xe5\xae\xb6\xe5\xaf\xa6\xe5\x8a\x9b=\xe4\xba\xba\xe5\x8f\xa3 X \xe4\xba\xba\xe5\x9d\x87\xe7\x94\x9f\xe7\x94\xa2\xe5\x8a\x9b\xe3\x80\x82\xe4\xba\xba\xe5\xb7\xa5\xe6\x99\xba\xe8\x83\xbd\xe6\x99\x82\xe4\xbb\xa3\xef\xbc\x8c\xe5\x9c\x8b\xe5\xae\xb6\xe5\xaf\xa6\xe5\x8a\x9b = \xe4\xb8\x8d\xe8\x83\xbd\xe8\xa2\xab\xe4\xba\xba\xe5\xb7\xa5\xe6\x99\xba\xe8\x83\xbd\xe5\x8f\x96\xe4\xbb\xa3\xe7\x9a\x84\xe4\xba\xba\xe5\x8f\xa3 X \xe4\xba\xba\xe5\x9d\x87\xe7\x94\x9f\xe7\x94\xa2\xe5\x8a\x9b\xe3\x80\x82\xe3\x80\x8d https://t.co/ZmlWWgMIkV',http://pbs.twimg.com/media/C7-c-b3V4AE9_eb.jpg
846264101353369600,2017-03-27 07:34:19,b'\xe6\x88\x91\xe8\xab\x8b\xe4\xbe\x86\xe4\xba\x86\xe6\x88\x91\xe6\xaf\x8d\xe6\xa0\xa1\xe5\x8d\xa1\xe5\x85\xa7\xe5\x9f\xba\xe6\xa2\x85\xe9\x9a\x86\xe6\x89\x93\xe6\x95\x97\xe4\xba\xba\xe9\xa1\x9e\xe5\x86\xa0\xe8\xbb\x8d\xe7\x9a\x84\xe5\xbe\xb7\xe6\x92\xb2AI\xef\xbc\x8c\xe5\xb0\x87\xe5\x9c\xa8\xe6\xb5\xb7\xe5\x8d\x97\xef\xbc\x884\xe6\x9c\x886-10\xef\xbc\x89\xe5\xb0\x8d\xe6\x8a\x97\xe4\xb8\xad\xe5\x9c\x8b\xe9\xbe\x8d\xe4\xb9\x8b\xe9\x9a\x8a\xe3\x80\x82\xe7\x9b\xb8\xe5\xb0\x8d\xe5\x9c\x8d\xe6\xa3\x8b\xef\xbc\x8c\xe5\xbe\xb7\xe6\x92\xb2\xe6\x9c\x89\xe6\x9c\xaa\xe7\x9f\xa5\xe5\x9b\xa0\xe7\xb4\xa0\xe3\x80\x81\xe5\xbf\x83\xe7\x90\x86\xe6\x88\xb0\xe3\x80\x81\xe7\x88\xbe\xe8\x99\x9e\xe6\x88\x91\xe8\xa9\x90\xe7\xad\x89\xe5\x9b\xa0\xe7\xb4\xa0\xef\xbc\x8c\xe5\x8f\xaf\xe8\x83\xbd\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x87\x89\xe7\x94\xa8\xe5\x9c\xa8\xe5\x95\x86\xe6\xa5\xad\xe8\xab\x87\xe5\x88\xa4\xe7\x94\x9a\xe8\x87\xb3\xe5\xa4\x96\xe4\xba\xa4\xe9\xa0\x98\xe5\x9f\x9f\xe3\x80\x82\xe5\x91\xbc\xe7\xb1\xb2\xe5\xa4\xa7\xe5\xae\xb6\xe8\xbd\x89\xe7\x99\xbc\xe9\x97\x9c\xe6\xb3\xa8\xe5\x95\x8a\xef\xbc\x81 https://t.co/ICv3DrtLf7',http://pbs.twimg.com/media/C76ItVIVYAAHx0N.jpg
840720674045935616,2017-03-12 00:26:43,b'Google \xe4\xb8\xad\xe5\x9c\x8b 2005-2006 \xe7\x9a\x84\xe8\x80\x81\xe8\x81\x9a\xe6\x9c\x83\xef\xbc\x8c\xe6\x9c\x89BAT\xe7\x9a\x84\xe9\xab\x98\xe7\xae\xa1\xe3\x80\x81\xe5\xb0\x8f\xe7\xb1\xb3\xe5\x89\xb5\xe5\xa7\x8b\xe4\xba\xba\xe3\x80\x81\xe5\x89\xb5\xe6\x8a\x95\xe5\x90\x88\xe4\xbc\x99\xe4\xba\xba\xef\xbc\x8c\xe6\x9c\x80\xe5\xb9\xb4\xe8\xbc\x95\xe7\x9a\x84\xe7\x95\xb6\xe5\xb1\x86\xe7\x95\xa2\xe6\xa5\xad\xe7\x94\x9f\xe9\x83\xbd\xe5\xb7\xb2\xe7\xb6\x93\xe6\x98\xaf\xe4\xb8\x8a\xe5\xb8\x82\xe5\x85\xac\xe5\x8f\xb8CEO\xe4\xba\x86\xe3\x80\x82 https://t.co/7hbyiAOmYF',http://pbs.twimg.com/media/C6rW_ZEU8AAfH5A.jpg
839363857906810882,2017-03-08 06:35:13,b'\xe4\xb8\x89\xe5\x85\xab\xe5\xa9\xa6\xe5\xa5\xb3\xe7\xaf\x80\xe5\xbf\xab\xe6\xa8\x82\xef\xbc\x81 https://t.co/x40doSZRV5',http://pbs.twimg.com/media/C6YE5TLU8AAerJ6.jpg
837676430766985216,2017-03-03 14:49:59,b'\xe4\xbb\x8a\xe5\xa4\xa9\xe7\xb6\xb2\xe5\x8f\x8bP\xe7\x9a\x84\xe6\x90\x9e\xe7\xac\x91\xe5\x9c\x96\xe7\x89\x87\xe3\x80\x82\xe3\x80\x82\xe3\x80\x82Netizens went on and on with their creatives https://t.co/9dmhuGjfYy',http://pbs.twimg.com/media/C6AGQVuU4AAsLB1.jpg
836563828443774978,2017-02-28 13:08:53,b'\xe5\x85\xa5\xe4\xbd\x8f\xe9\x85\x92\xe5\xba\x97\xef\xbc\x8c\xe7\x9c\x8b\xe5\x88\xb0\xe4\xba\x86\xe9\x85\x92\xe5\xba\x97\xe9\x80\x81\xe6\x88\x91\xe6\x9c\x80\xe7\x89\xb9\xe6\xae\x8a\xe7\x9a\x84\xe8\xbf\x8e\xe8\xb3\x93\xe7\xa6\xae\xe7\x89\xa9\xef\xbc\x8c\xe6\x88\x91\xe7\x9a\x84\xe6\x9b\xb8\xe5\x81\x9a\xe6\x88\x90\xe4\xba\x86\xe6\x8f\x90\xe6\x8b\x89\xe7\xb1\xb3\xe8\x98\x87\xef\xbc\x81\xf0\x9f\x91\x8d https://t.co/EABKycyrrf',http://pbs.twimg.com/media/C5wSW_aU4AAv56-.jpg
834354775139373057,2017-02-22 10:50:54,b'\xe6\x95\xb4\xe7\x90\x86\xe8\x88\x8a\xe4\xbf\xa1\xe4\xbb\xb6\xef\xbc\x8c\xe6\x89\xbe\xe5\x88\xb0\xe7\x95\xb6\xe5\xb9\xb4\xe5\x88\xb0google \xe9\x9d\xa2\xe8\xa9\xa6 schedule. https://t.co/378aFVmXb5',http://pbs.twimg.com/media/C5Q5O0oUYAE1MMA.jpg
831487925355376641,2017-02-14 12:59:04,b'\xe6\x83\x85\xe4\xba\xba\xe7\xaf\x80\xe5\x92\x8c\xe6\xb8\x85\xe6\x98\x8e\xe7\xaf\x80\xe7\x9a\x84\xe5\xb7\xae\xe5\x88\xa5\xef\xbc\x9f\xf0\x9f\x98\x9c\xf0\x9f\x98\x9c\xf0\x9f\x98\x9c https://t.co/flOmXk5Ttm',http://pbs.twimg.com/media/C4oJ2j6UMAI5sRN.jpg
830961465855078400,2017-02-13 02:07:06,b'\xe6\x94\xb6\xe5\x88\xb0\xe4\xb8\x80\xe4\xbb\xbd\xe7\x89\xb9\xe6\xae\x8a\xe7\x9a\x84\xe7\xa6\xae\xe7\x89\xa9\xef\xbc\x9a\xe4\xb8\x80\xe4\xbd\x8d\xe6\x88\x91\xe5\x9c\xa8\xe5\xbe\xae\xe8\xbb\x9f\xe7\xa0\x94\xe7\xa9\xb6\xe9\x99\xa2\xe6\x8c\x87\xe5\xb0\x8e\xe7\x9a\x84\xe5\x8d\x9a\xe5\xa3\xab\xef\xbc\x8c\xe4\xb8\x80\xe7\x9b\xb4\xe4\xbf\x9d\xe7\x95\x99\xe8\x91\x97\xe6\x88\x911999\xe5\xb9\xb4\xe4\xbf\xae\xe6\x94\xb9\xe4\xbb\x96\xe7\xac\xac\xe4\xb8\x80\xe7\xaf\x87\xe5\x9c\x8b\xe9\x9a\x9b\xe6\x9c\x83\xe8\xad\xb0\xe8\xab\x96\xe6\x96\x87\xe5\x88\x9d\xe7\xa8\xbf\xe3\x80\x82\xe4\xbb\x96\xe7\x8f\xbe\xe5\x9c\xa8\xe5\xb7\xb2\xe7\xb6\x93\xe6\x98\xaf\xe9\x80\x99\xe9\xa0\x98\xe5\x9f\x9f\xe6\x9c\x80\xe7\x9f\xa5\xe5\x90\x8d\xe7\x9a\x84\xe5\x9c\x8b\xe9\x9a\x9b\xe7\xb4\x9a\xe5\xb0\x88\xe5\xae\xb6\xe4\xba\x86\xe3\x80\x82\xe6\x88\x91\xe6\x9c\x83\xe5\xa5\xbd\xe5\xa5\xbd\xe4\xbf\x9d\xe5\xad\x98\xe9\x80\x99\xe4\xbb\xbd\xe7\xa6\xae\xe7\x89\xa9\xe3\x80\x82 https://t.co/DJvX9XTvGb',http://pbs.twimg.com/media/C4grCg_UoAE5haV.jpg
829836158637002752,2017-02-09 23:35:32,b'RT @zhu0588: @\xe6\x9d\x8e\xe5\xbc\x80\xe5\xa4\x8d \n\xe6\x8a\x8a\xe8\xbf\x99\xe6\x9d\xa1\xe6\x8f\x90\xe7\xa4\xba\xe8\xaf\xad\xe6\x94\xbe\xe5\x9c\xa8\xe5\xa4\x96\xe5\x9b\xbd\xe4\xba\xba\xe6\xb1\x89\xe8\xaf\xad\xe7\xad\x89\xe7\xba\xa7\xe8\x80\x83\xe8\xaf\x95\xe7\x9a\x84\xe8\xaf\x95\xe5\x8d\xb7\xe4\xb8\x8a\xe2\x80\xa6\xe2\x80\xa6\xe8\x8b\xb1\xe8\xaf\xad\xe5\x9b\x9b\xe5\x85\xad\xe7\xba\xa7\xe5\xa4\xa7\xe4\xbb\x87\xe5\xb0\xb1\xe5\x8f\xaf\xe4\xbb\xa5\xe6\x8a\xa5\xe4\xba\x86\xef\xbc\x81 https://t.co/6L9TjsmtTA',http://pbs.twimg.com/media/C3xoQQ0WAAElS0L.jpg
829669371043680256,2017-02-09 12:32:47,b'\xe4\xb8\xad\xe5\x9c\x8b\xe4\xba\xba\xe5\xb7\xa5\xe6\x99\xba\xe8\x83\xbd\xe7\xa0\x94\xe7\xa9\xb6\xe8\x80\x85\xe8\xb6\x8a\xe4\xbe\x86\xe8\xb6\x8a\xe7\x89\x9b\xef\xbc\x81@\xe5\x8d\x97\xe5\xa4\xa7\xe5\x91\xa8\xe5\xbf\x97\xe8\x8f\xaf \xef\xbc\x9a\xe4\xba\xba\xe5\xb7\xa5\xe6\x99\xba\xe8\x83\xbd\xe9\xa0\x82\xe7\xb4\x9a\xe5\x9c\x8b\xe9\x9a\x9b\xe6\x9c\x83\xe8\xad\xb0AAAI 2017 \xe8\xab\x96\xe6\x96\x87\xe6\x83\x85\xe6\xb3\x81\xe3\x80\x82\xe4\xb8\xad\xe7\xbe\x8e\xe5\x85\xa9\xe5\x9c\x8b\xe5\x9f\xba\xe6\x9c\xac\xe7\x9b\xb8\xe7\x95\xb6\xef\xbc\x8c\xe9\x81\xa0\xe8\xb6\x85\xe5\x85\xb6\xe4\xbb\x96\xe5\x9c\x8b\xe5\xae\xb6\xe3\x80\x82 \xe5\x9c\x8b\xe5\x85\xa7\xe6\x8a\x95\xe7\xa8\xbf\xe6\x95\xb8\xe9\x87\x8f\xe8\x88\x87\xe9\x8c\x84\xe7\x94\xa8\xe7\x8e\x87\xe9\x83\xbd\xe8\xb7\x9f\xe7\xbe\x8e\xe5\x9c\x8b\xe9\xab\x98\xe5\xba\xa6\xe6\x8e\xa5\xe8\xbf\x91\xef\xbc\x8c\xe9\x80\x99\xe5\x80\x8b\xe7\x8b\x80\xe6\xb3\x81\xe5\x9c\xa8\xe8\xa8\x88\xe7\xae\x97\xe6\xa9\x9f\xe7\xa7\x91\xe5\xad\xb8\xe5\x90\x84\xe5\xa4\xa7\xe5\x88\x86\xe6\x94\xaf\xe4\xb8\xad\xe6\x98\xaf\xe5\xb0\x91\xe6\x9c\x89\xe7\x9a\x84\xe3\x80\x82 https://t.co/aa4ZCzPjqT',http://pbs.twimg.com/media/C4OT4sJUkAIDKBb.jpg
828239962290073600,2017-02-05 13:52:49,b'16 \xe5\xb9\xb4\xe5\x89\x8d\xe7\xa6\xbb\xe8\x81\x8c\xef\xbc\x8c\xe4\xba\x9a\xe5\x8b\xa4\xe4\xbb\x96\xe4\xbb\xac\xe7\xbb\x99\xe6\x88\x91\xe7\x9a\x84\xe2\x80\x9c\xe6\xaf\x95\xe4\xb8\x9a\xe8\xaf\x81\xe4\xb9\xa6\xe2\x80\x9d\xe3\x80\x82\xf0\x9f\x98\x80\xf0\x9f\x98\x80 https://t.co/QWqb33rRB8',http://pbs.twimg.com/media/C35_1eIUYAQhB11.jpg
827865961055203328,2017-02-04 13:06:40,b'\xe3\x80\x8c\xe6\x9c\xaa\xe4\xbe\x86\xe7\x9a\x84\xe5\xb7\xa5\xe5\xbb\xa0\xe5\x8f\xaa\xe6\x9c\x89\xe5\x85\xa9\xe5\x90\x8d\xe5\x93\xa1\xe5\xb7\xa5\xef\xbc\x9a\xe4\xb8\x80\xe5\x80\x8b\xe4\xba\xba\xe4\xb8\x80\xe6\xa2\x9d\xe7\x8b\x97\xe3\x80\x82\xe4\xba\xba\xe7\x9a\x84\xe8\x81\xb7\xe8\xb2\xac\xe6\x98\xaf\xe9\xa4\xb5\xe9\xa4\x8a\xe7\x8b\x97\xef\xbc\x8c\xe7\x8b\x97\xe7\x9a\x84\xe4\xbb\xbb\xe5\x8b\x99\xe6\x98\xaf\xe8\xae\x93\xe4\xba\xba\xe4\xb8\x8d\xe8\xa6\x81\xe7\xa2\xb0\xe6\xa9\x9f\xe5\x99\xa8\xe3\x80\x82\xe3\x80\x8d\xe2\x80\x94\xe2\x80\x94\xe6\xb2\x83\xe5\x80\xab\xc2\xb7\xe6\x9c\xac\xe5\xb0\xbc\xe6\x96\xaf\xef\xbc\x88\xe5\x8d\x97\xe5\x8a\xa0\xe5\xb7\x9e\xe5\xa4\xa7\xe5\xad\xb8\xe6\x95\x99\xe6\x8e\x88\xe3\x80\x81\xe5\x89\x8d\xe9\x87\x8c\xe6\xa0\xb9\xe7\xb8\xbd\xe7\xb5\xb1\xe8\x88\x87J.F.\xe8\x82\xaf\xe5\xb0\xbc\xe8\xbf\xaa\xe7\xb8\xbd\xe7\xb5\xb1\xe9\xa1\xa7\xe5\x95\x8f\xef\xbc\x89 https://t.co/mqADRHGfty',http://pbs.twimg.com/media/C30re6XVMAABN0b.jpg
825538027241869314,2017-01-29 02:56:18,b'\xe6\x98\xa8\xe5\xa4\xa9\xe6\xa2\xa6\xe5\x88\xb0\xe4\xbb\xa5\xe5\x90\x8e\xe8\x87\xaa\xe6\x8b\x8d\xe5\x87\xba\xe6\x9d\xa5\xe9\x83\xbd\xe9\x83\xbd\xe6\x88\x90\xe8\xbf\x99\xe6\xa0\xb7\xe4\xba\x86\xe3\x80\x82\xf0\x9f\x98\x9c\xf0\x9f\x98\x9c\xf0\x9f\x98\x9c https://t.co/csUT8F2vEq',http://pbs.twimg.com/media/C3Tmc5QVYAEucKD.jpg
823885665515413507,2017-01-24 13:30:24,b'\xe5\x9c\xa8\xe9\x81\x94\xe6\xb2\x83\xe6\x96\xaf\xe5\x92\x8c\xe6\xa9\x9f\xe5\x99\xa8\xe4\xba\xbaSofia\xe5\xbe\x88\xe6\x90\x9e\xe7\xac\x91\xe7\x9a\x84\xe5\xb0\x8d\xe8\xa9\xb1\xe3\x80\x82 https://t.co/Sn0RrFNSL7',http://pbs.twimg.com/ext_tw_video_thumb/823885175222210561/pu/img/29CoVXEHISgWonsi.jpg
823537389830180864,2017-01-23 14:26:28,b'\xe7\xbb\x88\xe4\xba\x8e\xe5\x88\xb0\xe6\x89\x8b\xe4\xba\x86\xef\xbc\x8c\xe8\xb0\xa2\xe8\xb0\xa2Snap\xe7\x9a\x84\xe6\x9c\x8b\xe5\x8f\x8b\xef\xbc\x81@sinovationvc https://t.co/p8z5UpvTRY',http://pbs.twimg.com/media/C23KrlAVIAAgCz8.jpg
822993989389283328,2017-01-22 02:27:12,b'\xe7\x91\x9e\xe5\xa3\xab\xe5\xb8\xb6\xe5\x9b\x9e\xe4\xbe\x86\xe7\x9a\x84\xe5\xb7\xa7\xe5\x85\x8b\xe5\x8a\x9b\xe3\x80\x82\xe3\x80\x82\xe3\x80\x82\xe5\xa4\xa7\xe9\x83\xa8\xe5\x88\x86\xe6\x98\x8e\xe5\xa4\xa9\xe5\xb8\xb6\xe5\x8e\xbb\xe5\x85\xac\xe5\x8f\xb8\xe5\x88\x86\xe5\x93\xa6\xe3\x80\x82 \xe2\x80\x8b\xe2\x80\x8b\xe2\x80\x8b@sinovationvc https://t.co/QzOoY7OdDH',http://pbs.twimg.com/media/C2vcqNGUoAArY01.jpg
822805507119267840,2017-01-21 13:58:14,b'\xe8\x93\x9d\xe5\xb8\xa6\xe7\x8c\xaa\xe6\x8e\x92\xef\xbc\x8c\xe5\x92\x8c\xe8\x98\xb8\xe4\xba\x86\xe9\x85\x92\xe7\x9a\x84\xe8\x8a\x9d\xe5\xa3\xab\xe7\x81\xab\xe9\x94\x85\xe3\x80\x82\xf0\x9f\x98\x9b@sinovationvc https://t.co/S0OamKLVsR',http://pbs.twimg.com/media/C2sxOX0VEAEJs3J.jpg
822780921644400640,2017-01-21 12:20:32,b'\xe5\xb0\x8dTrump\xe5\xb0\xb1\xe8\x81\xb7\xe7\x9a\x84\xe5\x90\x84\xe7\xa8\xae\xe8\xaa\xbf\xe4\xbe\x83\xe3\x80\x82[\xe5\x81\xb7\xe7\xac\x91][\xe5\x81\xb7\xe7\xac\x91][\xe5\x81\xb7\xe7\xac\x91] https://t.co/ZVla3nzLaw',http://pbs.twimg.com/media/C2sa3riUUAAs1np.jpg
822693507227713536,2017-01-21 06:33:11,b'\xe6\x98\xaf\xe8\xb0\x81\xe5\x81\x9a\xe7\x9a\x84\xe8\xbf\x99\xe4\xb8\xaa\xef\xbc\x9f\xf0\x9f\x98\x92Who did this! https://t.co/JKY5Bhh1Df',http://pbs.twimg.com/media/C2rLXz3UcAAZMqh.jpg
822643715739107329,2017-01-21 03:15:20,b'\xe4\xb8\x93\xe5\xae\xb6\xe8\xae\xa8\xe8\xae\xba\xe8\x87\xaa\xe5\x8a\xa8\xe9\xa9\xbe\xe9\xa9\xb6 Experts discussing self-driving #wef17 @sinovationvc https://t.co/nxLSLTXXkR',http://pbs.twimg.com/media/C2qeFp2WEAAnE64.jpg
822459477056110593,2017-01-20 15:03:14,b'\xe5\x9c\xa8\xe9\x81\x94\xe6\xb2\x83\xe6\x96\xaf\xef\xbc\x8c\xe5\x92\x8cWikipedia \xe5\x89\xb5\xe5\xa7\x8b\xe4\xba\xba\xe3\x80\x81\xe6\xad\x90\xe7\x9b\x9f\xe4\xba\xa4\xe9\x80\x9a\xe9\x83\xa8\xe9\x95\xb7\xe3\x80\x81Monsanto \xe8\x91\xa3\xe4\xba\x8b\xe9\x95\xb7\xe8\xa8\x8e\xe8\xab\x96\xe5\xb9\xb3\xe5\x8f\xb0\xe7\x9a\x84\xe5\x8a\x9b\xe9\x87\x8f\xe3\x80\x82#wef17 @sinovationvc https://t.co/J5CpnCslL0',http://pbs.twimg.com/media/C2n2ha9UUAAI_ss.jpg
822434306614136832,2017-01-20 13:23:13,b'\xe5\x80\xab\xe6\x95\xa6\xe5\xb8\x82\xe9\x95\xb7\xe8\xa8\x8e\xe8\xab\x96\xe4\xba\xba\xe5\xb7\xa5\xe6\x99\xba\xe8\x83\xbd\xe3\x80\x82 Had a good discussion about AI with @MayorofLondon @sinovationvc https://t.co/V786Wgv866',http://pbs.twimg.com/media/C2nfnHWUsAAMmRH.jpg
822118366961729536,2017-01-19 16:27:47,b'\xe5\x92\x8c\xe6\xa9\x9f\xe5\x99\xa8\xe4\xba\xba\xe5\xbe\x88\xe6\x90\x9e\xe7\xac\x91\xe7\x9a\x84\xe5\xb0\x8d\xe8\xa9\xb1\xe3\x80\x82\xf0\x9f\x98\x9b\xf0\x9f\x98\x9bAmusing conversation with Hanson Robots... #wef17 @sinovationvc https://t.co/KmcAAJqmWI',http://pbs.twimg.com/ext_tw_video_thumb/822117747999969280/pu/img/Pyfpt27GaIYRXJE9.jpg
822101241446531072,2017-01-19 15:19:44,b'\xe5\x92\x8cWikipedia\xe5\x89\xb5\xe5\xa7\x8b\xe4\xba\xbaJimmy Wales\xe8\xa8\x8e\xe8\xab\x96\xe7\x9f\xa5\xe4\xb9\x8e\xe7\x9a\x84\xe7\x99\xbc\xe5\xb1\x95\xe3\x80\x82\xe7\x9f\xa5\xe4\xb9\x8e\xe7\x95\xb6\xe5\xb9\xb4\xe6\xb7\xb1\xe5\x8f\x97wikipedia\xe7\x9a\x84\xe5\x95\x93\xe7\x99\xbc\xef\xbc\x8c\xe4\xbd\x86\xe6\x98\xaf\xe7\xb6\x93\xe9\x81\x8e\xe5\xaa\x92\xe9\xab\x94\xe5\x8c\x96\xe3\x80\x81\xe6\x9c\xac\xe5\x9c\x9f\xe5\x8c\x96\xe3\x80\x81\xe5\x95\x86\xe6\xa5\xad\xe5\x8c\x96\xef\xbc\x8c\xe8\xb5\xb0\xe5\x87\xba\xe4\xb8\x80\xe6\xa2\x9d\xe8\x87\xaa\xe5\xb7\xb1\xe7\x9a\x84\xe9\x81\x93\xe8\xb7\xaf\xe3\x80\x82#wef17 @sinovationvc https://t.co/gXEQuMnl3F',http://pbs.twimg.com/media/C2iwpiZUkAI3Ohd.jpg
